,MSSubClass,MSZoning,LotArea,LotShape,LandContour,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,RoofStyle,RoofMatl,Exterior1st,Exterior2nd,MasVnrType,MasVnrArea,ExterQual,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinType2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,KitchenQual,Functional,Fireplaces,GarageType,GarageFinish,GarageCars,GarageArea,GarageQual,GarageCond,PavedDrive,WoodDeckSF,OpenPorchSF,EnclosedPorch,ScreenPorch,MoSold,YrSold,SaleType,SaleCondition,SalePrice,House_Age,Total_SFT
760,20,RL,9100,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,6,6,1959,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,0.0,2,0,252,864,GasA,5,Y,SBrkr,0,864,0,0,1,0,2,1,3,Typ,0,Detchd,Unf,1,300,5,5,Y,0,0,0,0,10,2009,WD,Normal,127500,61,864
761,30,RM,6911,Reg,Lvl,FR2,BrkSide,Feedr,Norm,1Fam,1Story,5,5,1924,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,PConc,3,3,1.0,1,0,740,1145,GasA,3,Y,SBrkr,0,1301,0,0,1,0,2,1,2,Min1,0,Detchd,Unf,2,440,3,3,Y,0,0,0,0,10,2009,WD,Normal,100000,96,1301
762,60,FV,8640,Reg,Lvl,Inside,Somerst,Norm,Norm,1Fam,2Story,7,5,2009,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,1.0,5,0,732,756,GasA,5,Y,SBrkr,0,1547,0,0,2,1,3,1,4,Typ,0,Attchd,Unf,2,614,3,3,Y,169,45,0,0,6,2010,Con,Normal,215200,11,1547
763,60,RL,9430,Reg,Lvl,Inside,NoRidge,Norm,Norm,1Fam,2Story,8,5,1999,Gable,CompShg,VinylSd,VinylSd,BrkFace,673.0,4,3,PConc,4,3,1.0,5,0,89,1252,GasA,5,Y,SBrkr,0,2365,1,0,2,1,3,1,4,Typ,1,Attchd,RFn,3,856,3,3,Y,0,128,0,180,7,2009,WD,Normal,337000,21,2365
764,120,RL,9549,IR1,Lvl,CulDSac,Veenker,Norm,Norm,TwnhsE,1Story,8,5,1995,Hip,CompShg,BrkFace,BrkFace,None,0.0,4,4,PConc,4,4,2.0,1,5,0,1494,GasA,5,Y,SBrkr,0,1494,1,0,1,1,2,1,5,Typ,1,Attchd,Fin,2,481,3,3,Y,0,30,0,216,4,2006,WD,Normal,270000,25,1494
765,20,RL,14587,IR1,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,9,5,2008,Gable,CompShg,VinylSd,VinylSd,Stone,284.0,4,3,PConc,4,3,0.0,0,0,1498,1498,GasA,5,Y,SBrkr,0,1506,0,0,2,0,2,1,5,Typ,1,Attchd,Fin,2,592,3,3,Y,0,174,0,0,8,2008,New,Partial,264132,12,1506
766,60,RL,10421,Reg,Lvl,Inside,NWAmes,Norm,Norm,1Fam,2Story,7,5,1988,Gable,CompShg,HdBoard,HdBoard,BrkFace,42.0,3,3,CBlock,4,3,0.0,5,0,586,980,GasA,3,Y,SBrkr,0,1714,0,0,2,1,3,1,3,Typ,1,Attchd,Unf,2,496,3,3,Y,228,66,156,0,3,2010,WD,Normal,196500,32,1714
767,50,RL,12508,IR1,Lvl,Inside,Mitchel,Norm,Norm,1Fam,1.5Fin,6,7,1940,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,4,3,1.0,4,0,323,983,GasA,5,Y,SBrkr,0,1750,1,0,2,0,4,1,3,Mod,0,Attchd,Unf,1,423,3,3,Y,245,0,156,0,7,2008,WD,Normal,160000,80,1750
768,20,RL,9100,Reg,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,2004,Hip,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0.0,5,0,1836,1860,GasA,5,Y,SBrkr,0,1836,0,0,2,0,3,1,4,Typ,1,Attchd,Fin,2,484,3,3,Y,120,33,0,0,10,2006,WD,Normal,216837,16,1836
769,60,RL,53504,IR2,HLS,CulDSac,StoneBr,Norm,Norm,1Fam,2Story,8,5,2003,Hip,CompShg,CemntBd,Wd Shng,BrkFace,603.0,5,3,PConc,4,3,3.0,4,0,234,1650,GasA,5,Y,SBrkr,0,3279,1,0,3,1,4,1,5,Mod,1,BuiltIn,Fin,3,841,3,3,Y,503,36,0,210,6,2010,WD,Normal,538000,17,3279
770,85,RL,7252,IR1,Lvl,CulDSac,Sawyer,Norm,Norm,1Fam,SFoyer,5,5,1982,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,4,3,2.0,5,0,173,858,GasA,3,Y,SBrkr,0,858,1,0,1,0,2,1,3,Typ,0,Detchd,Unf,2,576,3,3,Y,120,0,0,0,4,2009,WD,Normal,134900,38,858
771,20,RL,8877,Reg,Lvl,Inside,Edwards,Norm,Norm,1Fam,1Story,4,5,1951,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,2,2,0.0,1,0,0,836,GasA,3,Y,FuseF,0,1220,0,0,1,0,2,1,3,Typ,0,Detchd,Unf,2,396,3,3,Y,0,0,0,0,4,2006,COD,Normal,102000,69,1220
772,80,RL,7819,Reg,Lvl,Inside,Edwards,Norm,Norm,1Fam,SLvl,6,5,1976,Gable,CompShg,Plywood,Plywood,None,0.0,3,3,CBlock,3,3,2.0,4,3,480,1029,GasA,3,Y,SBrkr,0,1117,1,0,1,0,3,1,3,Typ,1,Detchd,Unf,2,672,3,3,Y,144,0,0,0,3,2010,WD,Abnorml,107000,44,1117
773,20,RL,10150,Reg,Lvl,Inside,NAmes,Feedr,Norm,1Fam,1Story,5,5,1958,Gable,CompShg,Wd Sdng,Wd Sdng,None,1.0,3,3,CBlock,3,3,0.0,2,0,456,912,GasA,5,Y,FuseA,0,912,0,0,1,0,2,1,3,Typ,0,Attchd,RFn,1,275,3,3,Y,0,0,0,0,7,2007,COD,Normal,114500,62,912
774,20,RL,14226,Reg,Lvl,Corner,NridgHt,Norm,Norm,1Fam,1Story,8,5,2006,Hip,CompShg,VinylSd,VinylSd,BrkFace,375.0,4,3,PConc,4,3,2.0,0,0,1935,1935,GasA,4,Y,SBrkr,0,1973,0,0,2,0,3,1,4,Typ,1,Attchd,Fin,3,895,3,3,Y,315,45,0,0,7,2007,New,Partial,395000,14,1973
775,120,RM,4500,Reg,Lvl,FR2,Mitchel,Norm,Norm,TwnhsE,1Story,6,5,1998,Hip,CompShg,VinylSd,VinylSd,BrkFace,320.0,3,3,PConc,5,3,0.0,5,0,338,1204,GasA,5,Y,SBrkr,0,1204,1,0,2,0,2,1,3,Typ,0,Attchd,Fin,2,412,3,3,Y,0,247,0,0,6,2009,WD,Normal,162000,22,1204
776,20,RL,11210,IR1,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,240.0,4,3,PConc,4,3,2.0,5,0,1594,1614,GasA,5,Y,SBrkr,0,1614,0,0,2,0,3,1,4,Typ,0,Attchd,RFn,3,865,3,3,Y,144,59,0,0,7,2006,New,Partial,221500,15,1614
777,20,RL,13350,IR1,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,5,5,1974,Hip,CompShg,HdBoard,Plywood,None,0.0,3,3,CBlock,3,3,0.0,4,0,102,864,GasA,3,Y,SBrkr,0,894,1,0,1,0,3,1,3,Typ,1,Attchd,Unf,2,440,3,3,Y,241,0,0,0,6,2006,WD,Normal,142500,46,894
778,90,RH,8400,Reg,Lvl,Inside,SawyerW,Feedr,Norm,Duplex,1Story,5,5,1977,Gable,CompShg,Plywood,Plywood,BrkFace,320.0,3,3,Slab,-1,-1,,-1,-1,0,0,GasA,3,Y,SBrkr,0,2020,0,0,2,0,4,2,3,Typ,2,Detchd,Unf,2,630,3,3,Y,0,0,0,0,10,2007,WD,Normal,144000,43,2020
779,90,RL,10530,Reg,Lvl,Inside,Mitchel,Norm,Norm,Duplex,SFoyer,6,5,1977,Gable,CompShg,Plywood,ImStucc,BrkFace,90.0,3,3,CBlock,4,3,3.0,5,0,0,975,GasA,3,Y,SBrkr,0,1004,1,0,1,0,2,1,3,Typ,0,Attchd,Unf,2,504,3,3,Y,0,0,0,0,5,2006,WD,Normal,135000,43,1004
780,20,RL,7875,Reg,Lvl,Inside,Gilbert,Norm,Norm,1Fam,1Story,7,5,1995,Gable,CompShg,HdBoard,HdBoard,BrkFace,38.0,3,3,PConc,4,4,0.0,0,0,1237,1237,GasA,4,Y,SBrkr,0,1253,0,0,2,0,3,1,3,Typ,1,Attchd,Fin,2,402,3,3,Y,220,21,0,0,6,2007,WD,Normal,176000,25,1253
781,60,RL,7153,Reg,Lvl,Inside,SawyerW,Norm,Norm,1Fam,2Story,6,5,1992,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,4,PConc,4,3,0.0,4,0,374,761,GasA,5,Y,SBrkr,0,1603,0,0,2,1,3,1,4,Typ,0,Attchd,RFn,2,484,3,3,Y,0,124,0,0,7,2006,WD,Normal,175900,28,1603
782,20,RL,16285,IR2,Lvl,Inside,CollgCr,Norm,Norm,1Fam,1Story,7,5,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0.0,0,0,1413,1413,GasA,5,Y,SBrkr,0,1430,0,0,2,0,3,1,4,Typ,0,Attchd,RFn,2,605,3,3,Y,0,33,0,0,6,2009,WD,Normal,187100,19,1430
783,85,RL,9101,IR1,Lvl,Corner,Mitchel,Norm,Norm,1Fam,SFoyer,5,6,1978,Gable,CompShg,Plywood,Plywood,BrkFace,104.0,3,4,PConc,4,3,2.0,5,0,0,1097,GasA,5,Y,SBrkr,0,1110,1,0,1,0,1,1,4,Typ,1,Attchd,Fin,2,602,3,3,Y,303,30,0,0,7,2009,WD,Normal,165500,42,1110
784,75,RM,6300,Reg,Lvl,Inside,OldTown,Norm,Norm,1Fam,2.5Unf,6,6,1914,Gable,CompShg,Wd Sdng,Wd Shng,None,0.0,3,3,CBlock,3,3,0.0,0,0,742,742,GasA,5,Y,SBrkr,0,1484,0,0,2,0,3,1,3,Typ,1,NoGarage,NoGarage,0,0,-1,-1,Y,0,291,134,0,6,2008,WD,Normal,128000,106,1484
785,20,RL,9790,Reg,Lvl,Inside,NWAmes,Feedr,Norm,1Fam,1Story,6,5,1967,Gable,CompShg,BrkFace,Wd Sdng,None,0.0,3,3,CBlock,3,3,0.0,2,1,491,1372,GasA,3,Y,SBrkr,0,1342,0,0,2,0,3,1,3,Typ,1,Attchd,Unf,2,457,3,3,Y,0,0,0,197,9,2009,WD,Normal,161500,53,1342
786,50,RM,10800,Reg,Lvl,Inside,OldTown,Artery,Norm,1Fam,1.5Fin,5,6,1915,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,4,PConc,2,3,0.0,1,0,0,686,GasA,3,Y,SBrkr,0,1652,1,0,2,0,4,1,3,Typ,0,Detchd,Unf,1,416,3,3,Y,0,0,196,0,6,2010,WD,Normal,139000,105,1652
787,60,RL,10142,IR1,Lvl,Inside,SawyerW,Norm,Norm,1Fam,2Story,7,5,2004,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0.0,5,0,300,956,GasA,5,Y,SBrkr,0,2084,1,0,2,1,4,1,4,Typ,0,BuiltIn,RFn,2,618,3,3,Y,0,45,0,0,1,2010,WD,Normal,233000,16,2084
788,20,RM,6000,Reg,Lvl,Corner,OldTown,Norm,Norm,1Fam,1Story,4,7,1954,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,0.0,0,0,901,901,GasA,5,Y,SBrkr,0,901,0,0,1,0,2,1,3,Typ,0,Detchd,Unf,1,281,2,3,Y,0,0,0,0,8,2008,WD,Normal,107900,66,901
789,60,RL,12205,IR1,Low,Inside,ClearCr,Norm,Norm,1Fam,2Story,6,8,1966,Gable,CompShg,HdBoard,HdBoard,BrkFace,157.0,3,3,CBlock,3,2,3.0,1,0,264,832,GasA,4,Y,SBrkr,0,2087,0,0,2,1,5,1,4,Typ,0,Attchd,Fin,2,444,3,3,Y,133,168,0,0,7,2007,WD,Normal,187500,54,2087
790,120,RL,3182,Reg,Lvl,Inside,Blmngtn,Norm,Norm,TwnhsE,1Story,7,5,2005,Gable,CompShg,VinylSd,VinylSd,BrkFace,11.0,4,3,PConc,4,3,0.0,5,0,1129,1145,GasA,5,Y,SBrkr,0,1145,0,0,2,0,2,1,4,Typ,1,Attchd,Fin,2,397,3,3,Y,100,16,0,0,9,2009,WD,Normal,160200,15,1145
791,80,RL,11333,IR1,Lvl,Corner,Mitchel,Norm,Norm,1Fam,SLvl,6,5,1976,Gable,CompShg,HdBoard,HdBoard,None,0.0,3,3,PConc,4,3,2.0,4,0,490,1029,GasA,3,Y,SBrkr,0,1062,1,0,1,0,3,1,3,Typ,2,Attchd,RFn,2,539,3,3,Y,120,0,0,0,5,2007,WD,Normal,146800,44,1062
792,60,RL,9920,IR1,Lvl,CulDSac,NoRidge,Norm,Norm,1Fam,2Story,7,5,1996,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,2.0,5,0,255,1117,GasA,5,Y,SBrkr,0,2013,1,0,2,1,3,1,3,Typ,1,Attchd,Unf,2,455,3,3,Y,180,130,0,0,6,2007,WD,Normal,269790,24,2013
793,20,RL,9158,Reg,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,8,5,2007,Gable,CompShg,CemntBd,CmentBd,Stone,140.0,4,3,PConc,4,3,2.0,0,0,1496,1496,GasA,5,Y,SBrkr,0,1496,0,0,2,0,3,1,4,Typ,0,Attchd,Fin,2,474,3,3,Y,168,130,0,0,6,2007,New,Partial,225000,13,1496
794,60,RL,10832,IR1,Lvl,Corner,Gilbert,Norm,Norm,1Fam,2Story,7,5,1994,Gable,CompShg,MetalSd,MetalSd,None,0.0,4,3,PConc,4,3,0.0,0,0,712,712,GasA,5,Y,SBrkr,0,1895,0,0,2,1,3,1,4,Typ,1,Attchd,Fin,2,409,3,3,Y,143,46,0,0,10,2008,WD,Normal,194500,26,1895
795,60,RL,8400,Reg,Lvl,Inside,SawyerW,Norm,Norm,1Fam,2Story,6,6,1980,Gable,CompShg,HdBoard,HdBoard,BrkFace,130.0,3,3,CBlock,4,3,0.0,0,0,650,650,GasA,3,Y,SBrkr,0,1564,0,0,2,1,3,1,3,Typ,1,Attchd,Unf,2,476,3,3,Y,0,50,0,204,4,2010,WD,Normal,171000,40,1564
796,20,RL,8197,Reg,Lvl,Inside,Sawyer,Norm,Norm,1Fam,1Story,6,5,1977,Gable,CompShg,Plywood,Plywood,BrkFace,148.0,3,3,CBlock,3,3,0.0,0,0,660,660,GasA,5,Y,SBrkr,0,1285,0,0,1,1,3,1,3,Typ,1,Attchd,RFn,2,528,3,3,Y,138,0,0,0,4,2007,WD,Normal,143500,43,1285
797,20,RL,7677,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,1953,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,CBlock,3,3,0.0,3,0,203,773,GasA,4,Y,SBrkr,0,773,0,0,1,0,2,1,3,Typ,0,Attchd,Unf,1,240,3,3,Y,0,0,0,0,4,2008,WD,Abnorml,110000,67,773
798,60,RL,13518,Reg,Lvl,Inside,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,Hip,CompShg,VinylSd,VinylSd,Stone,860.0,5,3,PConc,5,3,0.0,0,0,1926,1926,GasA,5,Y,SBrkr,0,3140,0,0,3,1,4,1,5,Typ,2,BuiltIn,Fin,3,820,3,3,Y,144,78,0,0,7,2009,New,Partial,485000,12,3140
799,50,RL,7200,Reg,Lvl,Corner,SWISU,Feedr,Norm,1Fam,1.5Fin,5,7,1937,Gable,CompShg,Wd Sdng,Wd Sdng,BrkFace,252.0,3,3,BrkTil,4,3,0.0,4,0,162,731,GasA,5,Y,SBrkr,0,1768,1,0,1,1,3,1,4,Typ,2,Detchd,Unf,1,240,3,3,Y,0,0,264,0,6,2007,WD,Normal,175000,83,1768
800,60,RL,12798,IR1,HLS,Inside,ClearCr,Feedr,Norm,1Fam,2Story,6,5,1997,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,4,3,3.0,5,0,154,616,GasA,4,Y,SBrkr,0,1688,1,0,2,1,4,1,4,Typ,0,Attchd,RFn,2,603,3,3,Y,403,114,185,0,5,2008,WD,Normal,200000,23,1688
801,30,RM,4800,Reg,Lvl,Inside,IDOTRR,Norm,Norm,1Fam,1Story,4,7,1916,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,CBlock,3,3,0.0,1,0,999,1196,GasA,5,Y,FuseA,0,1196,1,0,1,0,2,1,3,Typ,0,Detchd,Unf,2,440,3,3,Y,0,0,0,0,7,2007,WD,Normal,109900,104,1196
802,60,RL,8199,Reg,Lvl,Inside,CollgCr,Norm,Norm,1Fam,2Story,7,5,2005,Gable,CompShg,WdShing,Wd Shng,None,0.0,4,3,PConc,4,3,2.0,5,0,80,728,GasA,5,Y,SBrkr,0,1456,1,0,2,1,3,1,4,Typ,1,Attchd,Fin,2,410,3,3,Y,36,18,0,0,10,2008,WD,Normal,189000,15,1456
803,60,RL,13891,Reg,Lvl,Inside,NridgHt,Norm,Norm,1Fam,2Story,9,5,2008,Hip,CompShg,VinylSd,VinylSd,Stone,424.0,5,3,PConc,5,3,3.0,0,0,1734,1734,GasA,5,Y,SBrkr,0,2822,0,0,3,1,4,1,5,Typ,1,BuiltIn,RFn,3,1020,3,3,Y,52,170,0,192,1,2009,New,Partial,582933,12,2822
804,20,RL,9000,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,5,5,1954,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,0.0,1,0,124,936,GasA,3,Y,SBrkr,0,1128,0,0,1,0,2,1,3,Min1,0,Attchd,Unf,1,286,3,3,Y,0,0,0,0,6,2006,WD,Family,118000,66,1128
805,20,RL,12274,IR1,Lvl,FR2,Somerst,Norm,Norm,1Fam,1Story,7,5,2008,Gable,CompShg,VinylSd,VinylSd,Stone,256.0,4,3,PConc,4,3,0.0,0,0,1417,1417,GasA,5,Y,SBrkr,0,1428,0,0,2,0,3,1,5,Typ,0,Attchd,RFn,2,554,3,3,Y,0,60,0,0,7,2008,New,Partial,227680,12,1428
806,80,RL,9750,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,SLvl,5,5,1967,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,PConc,3,3,2.0,4,2,100,980,GasA,4,Y,SBrkr,0,980,0,0,2,0,3,1,3,Typ,0,Attchd,Fin,1,384,3,3,Y,68,0,0,0,10,2006,WD,Normal,135500,53,980
807,70,RL,21384,Reg,Lvl,Inside,BrkSide,Norm,Norm,1Fam,2Story,5,6,1923,Gable,CompShg,Wd Sdng,Wd Sdng,None,0.0,3,3,CBlock,3,3,3.0,5,0,15,1324,GasA,5,Y,SBrkr,0,1576,2,0,1,1,3,1,4,Typ,1,Attchd,RFn,2,528,3,3,Y,0,312,0,0,5,2009,WD,Normal,223500,97,1576
808,80,RL,13400,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,SLvl,5,5,1966,Gable,CompShg,VinylSd,VinylSd,BrkFace,1047.0,3,3,CBlock,3,3,2.0,4,3,380,1024,GasA,3,Y,SBrkr,0,1086,1,0,1,0,3,1,3,Typ,1,Attchd,RFn,2,484,3,3,Y,0,0,0,0,6,2006,WD,Normal,159950,54,1086
809,75,RM,8100,Reg,Lvl,Corner,OldTown,Norm,Norm,1Fam,2.5Unf,5,5,1898,Hip,CompShg,AsbShng,AsbShng,None,0.0,3,3,PConc,3,3,0.0,0,0,849,849,GasA,3,N,FuseA,0,2138,0,0,2,0,2,3,3,Typ,0,Detchd,Unf,2,360,2,1,N,40,156,0,0,11,2009,WD,Normal,106000,122,2138
810,20,RL,10140,Reg,Lvl,Inside,NWAmes,Norm,Norm,1Fam,1Story,6,6,1974,Hip,CompShg,HdBoard,HdBoard,BrkFace,99.0,3,3,CBlock,3,3,0.0,4,1,0,1040,GasA,2,Y,SBrkr,0,1309,1,0,1,1,3,1,4,Typ,1,Attchd,RFn,2,484,3,3,Y,265,0,0,0,1,2006,WD,Normal,181000,46,1309
811,120,RM,4438,Reg,Lvl,Inside,CollgCr,Norm,Norm,TwnhsE,1Story,6,5,2004,Gable,CompShg,VinylSd,VinylSd,BrkFace,169.0,4,3,PConc,4,3,3.0,5,0,186,848,GasA,5,Y,SBrkr,0,848,1,0,1,0,1,1,4,Typ,1,Attchd,Fin,2,420,3,3,Y,140,0,0,0,6,2008,ConLD,Normal,144500,16,848
812,20,C (all),8712,Reg,Bnk,Inside,IDOTRR,Norm,Norm,1Fam,1Story,5,5,1952,Hip,CompShg,Wd Sdng,Wd Sdng,None,0.0,2,3,CBlock,3,3,2.0,0,0,540,540,GasA,3,N,FuseA,0,1044,0,0,1,0,2,1,2,Typ,0,Basment,Unf,2,504,3,3,N,0,0,0,0,6,2010,WD,Alloca,55993,68,1044
813,20,RL,9750,Reg,Lvl,Inside,NAmes,Norm,Norm,1Fam,1Story,6,6,1958,Gable,CompShg,MetalSd,MetalSd,BrkFace,243.0,3,3,CBlock,3,3,0.0,2,0,834,1442,GasA,4,Y,SBrkr,0,1442,0,0,1,1,4,1,3,Typ,0,Attchd,RFn,1,301,3,3,Y,0,0,275,0,4,2007,COD,Normal,157900,62,1442
814,50,RL,8248,Reg,Lvl,Inside,Edwards,Norm,Norm,1Fam,1.5Fin,5,7,1918,Gable,CompShg,Stucco,Stucco,None,0.0,3,3,BrkTil,3,3,0.0,0,0,686,686,GasW,4,Y,SBrkr,0,1250,0,1,1,1,3,1,2,Typ,0,Detchd,Unf,1,280,3,3,P,207,0,96,0,7,2006,WD,Normal,116000,102,1250
815,20,RL,12137,IR2,Lvl,CulDSac,CollgCr,Norm,Norm,1Fam,1Story,7,5,1998,Gable,CompShg,VinylSd,VinylSd,BrkFace,442.0,3,3,PConc,4,3,0.0,0,0,1649,1649,GasA,5,Y,SBrkr,0,1661,0,0,2,0,3,1,4,Typ,0,Attchd,RFn,2,598,3,3,Y,0,34,0,0,5,2010,WD,Normal,224900,22,1661
816,20,RL,11425,IR1,Lvl,Corner,NAmes,Norm,Norm,1Fam,1Story,5,6,1954,Gable,CompShg,BrkFace,BrkFace,None,0.0,3,3,CBlock,3,3,0.0,3,0,522,1008,GasA,4,Y,SBrkr,0,1008,0,0,1,0,2,1,3,Typ,1,Attchd,RFn,1,275,3,3,Y,0,0,120,0,7,2006,WD,Normal,137000,66,1008
817,20,RL,13265,IR1,Lvl,CulDSac,Mitchel,Norm,Norm,1Fam,1Story,8,5,2002,Hip,CompShg,CemntBd,CmentBd,BrkFace,148.0,4,3,PConc,4,3,0.0,5,0,350,1568,GasA,5,Y,SBrkr,0,1689,1,0,2,0,3,1,4,Typ,2,Attchd,RFn,3,857,3,3,Y,150,59,0,0,7,2008,WD,Normal,271000,18,1689
818,80,RL,8816,Reg,Lvl,Inside,ClearCr,Norm,Norm,1Fam,SLvl,6,7,1971,Gable,CompShg,HdBoard,HdBoard,BrkFace,80.0,3,3,CBlock,3,3,2.0,5,0,506,1010,GasA,4,Y,SBrkr,0,1052,1,0,1,0,3,1,3,Typ,0,Attchd,Unf,2,440,3,3,Y,0,0,0,0,6,2010,WD,Normal,155000,49,1052
819,120,RL,6371,IR1,Lvl,Inside,NridgHt,Norm,Norm,TwnhsE,1Story,7,5,2009,Gable,CompShg,VinylSd,VinylSd,Stone,128.0,4,3,PConc,4,3,1.0,5,0,625,1358,GasA,5,Y,SBrkr,0,1358,1,0,2,0,2,1,4,Typ,1,Attchd,RFn,2,484,3,3,Y,192,35,0,0,6,2010,New,Partial,224000,11,1358
820,60,RL,7226,IR1,Lvl,CulDSac,CollgCr,Norm,Norm,1Fam,2Story,7,5,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0.0,0,0,798,798,GasA,5,Y,SBrkr,0,1640,0,0,2,1,3,1,4,Typ,0,Attchd,RFn,2,595,3,3,Y,0,45,0,0,6,2008,WD,Normal,183000,17,1640
821,20,RM,6000,Reg,Bnk,Inside,OldTown,Norm,Norm,2fmCon,1Story,4,4,1953,Gable,CompShg,MetalSd,MetalSd,None,0.0,2,3,CBlock,2,3,0.0,0,0,936,936,GasA,3,N,SBrkr,0,936,0,0,1,0,2,1,3,Min2,0,Detchd,Unf,2,576,3,3,Y,0,32,112,0,2,2009,WD,Normal,93000,67,936
822,60,RL,12394,IR1,Lvl,Corner,Gilbert,Norm,Norm,1Fam,2Story,7,5,2003,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,3.0,0,0,847,847,GasA,5,Y,SBrkr,0,1733,0,0,2,1,3,1,4,Typ,1,BuiltIn,Fin,2,433,3,3,Y,100,48,0,0,10,2007,WD,Family,225000,17,1733
823,50,RL,9900,Reg,Lvl,Inside,SWISU,Norm,Norm,1Fam,1.5Fin,6,7,1940,Gable,CompShg,VinylSd,VinylSd,None,0.0,3,3,BrkTil,3,3,0.0,0,0,778,778,GasA,3,Y,SBrkr,0,1489,0,0,2,0,3,1,3,Typ,1,Detchd,Unf,1,240,3,3,Y,335,0,0,0,7,2009,WD,Normal,139500,80,1489
824,20,FV,11216,Reg,Lvl,Inside,Somerst,Norm,Norm,1Fam,1Story,8,5,2006,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,4,0.0,0,0,1489,1489,GasA,5,Y,SBrkr,0,1489,0,0,2,0,3,1,4,Typ,1,Attchd,RFn,2,776,3,3,Y,0,140,0,0,6,2006,New,Partial,232600,14,1489
825,20,RL,14803,Reg,Lvl,Inside,NridgHt,PosN,PosN,1Fam,1Story,10,5,2007,Hip,CompShg,CemntBd,CmentBd,BrkFace,816.0,5,3,PConc,5,3,2.0,5,0,442,2078,GasA,5,Y,SBrkr,0,2084,1,0,2,0,2,1,5,Typ,1,Attchd,Fin,3,1220,3,3,Y,188,45,0,0,6,2008,New,Partial,385000,13,2084
826,45,RM,6130,Reg,Lvl,Inside,BrkSide,Norm,Norm,1Fam,1.5Unf,5,6,1924,Gable,CompShg,MetalSd,MetalSd,None,0.0,3,3,BrkTil,3,3,0.0,4,0,0,784,GasA,4,Y,SBrkr,0,784,1,0,1,0,2,1,4,Typ,0,NoGarage,NoGarage,0,0,-1,-1,Y,0,0,116,0,5,2008,WD,Normal,109500,96,784
827,20,RL,8529,IR1,Lvl,Inside,SawyerW,Norm,Norm,1Fam,1Story,7,5,2001,Gable,CompShg,VinylSd,VinylSd,None,0.0,4,3,PConc,4,3,0.0,5,0,1434,1454,GasA,5,Y,SBrkr,0,1434,0,0,2,0,3,1,4,Typ,1,Attchd,RFn,2,527,3,3,Y,290,39,0,0,4,2009,WD,Normal,189000,19,1434
828,60,RL,28698,IR2,Low,CulDSac,ClearCr,Norm,Norm,1Fam,2Story,5,5,1967,Flat,Tar&Grv,Plywood,Plywood,None,0.0,3,3,PConc,3,4,3.0,1,4,0,1013,GasA,3,Y,SBrkr,0,2126,0,1,2,1,3,1,3,Min2,0,Attchd,Fin,2,538,3,3,Y,486,0,0,225,6,2009,WD,Abnorml,185000,53,2126
